,article_name,country,revision_id,article_quality,population
28172,Wray Thomas,United States,801618037,Stub,"321,234,172"
28173,James E. Livingston,United States,801619618,C,"321,234,172"
28174,Edwin Walker,United States,801643968,B,"321,234,172"
28175,Monique Dorsainvil,United States,801710196,Start,"321,234,172"
28176,Norm Coleman,United States,801712575,B,"321,234,172"
28177,John Francis Wheaton,United States,801734660,B,"321,234,172"
28178,Nancy Kulp,United States,801737432,GA,"321,234,172"
28179,Roy Cohn,United States,801769794,GA,"321,234,172"
28180,Hiram Gill,United States,801798257,B,"321,234,172"
28181,Steve Novick,United States,801808557,C,"321,234,172"
28182,Janet H. Brown,United States,801838976,Stub,"321,234,172"
28183,Gary Loftus,United States,801845997,Stub,"321,234,172"
28184,Tom Dennison (political boss),United States,801880072,B,"321,234,172"
28185,Sheffield Nelson,United States,801885694,Start,"321,234,172"
28186,Christopher Morgan (politician),United States,801932716,Start,"321,234,172"
28187,Barry Peterson (Idaho),United States,801940675,Start,"321,234,172"
28188,Tom Schweich,United States,801968862,C,"321,234,172"
28189,Bayard family,United States,802032634,Start,"321,234,172"
28190,Richard Ward Greene,United States,802034478,Stub,"321,234,172"
28191,Robert Brank Vance,United States,802034491,Start,"321,234,172"
28192,Misty Snow,United States,802051788,Start,"321,234,172"
28193,Charles Woods (Alabama),United States,802069394,Start,"321,234,172"
28194,Sean Eldridge,United States,802102037,C,"321,234,172"
28195,Benjamin Tillman,United States,802174551,FA,"321,234,172"
28196,William C. Oates,United States,802178601,C,"321,234,172"
28197,Delano family,United States,802242737,C,"321,234,172"
28198,Steve Lonegan,United States,802268156,C,"321,234,172"
28199,Parker Griffith,United States,802269152,C,"321,234,172"
28200,List of politicians on Veep,United States,802302246,Start,"321,234,172"
28201,Arlen Specter,United States,802421652,GA,"321,234,172"
28202,Maurice Britt,United States,802428164,C,"321,234,172"
28203,Thomas Jefferson Rusk,United States,802430572,C,"321,234,172"
28204,Anson Jones,United States,802430648,C,"321,234,172"
28205,George Petak,United States,802475167,Start,"321,234,172"
28206,Joel Pollak,United States,802519489,C,"321,234,172"
28207,William Clark Falkner,United States,802524504,Start,"321,234,172"
28208,Alyson Kennedy,United States,802526223,Start,"321,234,172"
28209,Eric C. Bauman,United States,802545472,C,"321,234,172"
28210,Craig Johnson (Iowa politician),United States,802585427,Stub,"321,234,172"
28211,Andrew Do,United States,802611588,Stub,"321,234,172"
28212,Richmond P. Hobson,United States,802640221,C,"321,234,172"
28213,Voltaire P. Twombly,United States,802643483,GA,"321,234,172"
28214,Joel Bomgar,United States,802683756,Start,"321,234,172"
28215,Norris Cochran,United States,802698458,Stub,"321,234,172"
28216,James Stockdale,United States,802699065,B,"321,234,172"
28217,William Byrd III,United States,802745249,Start,"321,234,172"
28218,John Milton (Florida politician),United States,802819262,Start,"321,234,172"
28219,Lodge family,United States,802859459,Start,"321,234,172"
28220,Gray Davis,United States,802907676,FA,"321,234,172"
28221,Carter Harrison Sr.,United States,803030286,C,"321,234,172"
28222,Joseph Wilson Ervin,United States,803042016,Start,"321,234,172"
28223,List of Jewish American politicians,United States,803076089,B,"321,234,172"
28224,Joanne Herring,United States,803095195,C,"321,234,172"
28225,Fighting Dems,United States,803109508,C,"321,234,172"
28226,Tommy F. Robinson,United States,803123449,C,"321,234,172"
28227,Lucy Tayiah Eads,United States,803135822,Start,"321,234,172"
28228,Martin D. Hamilton,United States,803184209,Start,"321,234,172"
28229,Harry Johnston (politician),United States,803200362,Stub,"321,234,172"
28230,Matthew Quay,United States,803246012,C,"321,234,172"
28231,Michael Podhorzer,United States,803265175,Start,"321,234,172"
28232,Robert Dorsey Watkins,United States,803298752,Start,"321,234,172"
28233,Thayer family,United States,803300682,Start,"321,234,172"
28234,Edward W. Carmack,United States,803307197,C,"321,234,172"
28235,Phyllis Schlafly,United States,803319558,B,"321,234,172"
28236,Saunders family,United States,803341014,Start,"321,234,172"
28237,Houghton family,United States,803346570,Start,"321,234,172"
28238,Bob Smith (American politician),United States,803364874,GA,"321,234,172"
28239,Samuel Newitt Wood,United States,803367518,C,"321,234,172"
28240,Clare Boothe Luce,United States,803425364,B,"321,234,172"
28241,Dorian Lord,United States,803440441,C,"321,234,172"
28242,Kevin Hardwick,United States,803484030,Start,"321,234,172"
28243,Anton Cermak,United States,803574094,C,"321,234,172"
28244,Bear's Rib,United States,803619692,Stub,"321,234,172"
28245,Stephen Boyd (attorney),United States,803648860,Stub,"321,234,172"
28246,James E. Smith (politician),United States,803679942,Stub,"321,234,172"
28247,Philip Willkie,United States,803692835,Start,"321,234,172"
28248,Jennifer Ho,United States,803693853,Start,"321,234,172"
28249,Billy Tauzin,United States,803707427,C,"321,234,172"
28250,Lee E. Goodman,United States,803709580,Start,"321,234,172"
28251,Amy Dacey,United States,803713970,C,"321,234,172"
28252,John Moran Bailey,United States,803753209,Start,"321,234,172"
28253,Greg Hyatt,United States,803772608,C,"321,234,172"
28254,David McReynolds,United States,803813597,C,"321,234,172"
28255,Richard J. Daronco,United States,803821108,C,"321,234,172"
28256,Albert Jennings Fountain,United States,803906441,C,"321,234,172"
28257,Edouard Izac,United States,803920747,C,"321,234,172"
28258,John J. Kennedy (New York State Treasurer),United States,803931974,Start,"321,234,172"
28259,David Paterson,United States,803933397,B,"321,234,172"
28260,Francisco Guerrero (politician),United States,803953141,Start,"321,234,172"
28261,John Kriesel,United States,803955866,Start,"321,234,172"
28262,Douglas MacArthur,United States,803964189,FA,"321,234,172"
28263,George Moscone,United States,803995478,C,"321,234,172"
28264,Ellen Lord,United States,804003806,Stub,"321,234,172"
28265,Ed Martin (Missouri politician),United States,804018714,C,"321,234,172"
28266,Boren family,United States,804038363,Start,"321,234,172"
28267,Charles E. Phelps,United States,804051551,C,"321,234,172"
28268,Mark Hanna,United States,804057284,FA,"321,234,172"
28269,Jesse B. Thomas,United States,804067052,Start,"321,234,172"
28270,National Women's Political Caucus,United States,804068881,Start,"321,234,172"
28271,Michael Olbrich,United States,804081210,Stub,"321,234,172"
28272,Political positions of Rudy Giuliani,United States,804082579,C,"321,234,172"
28273,Dan Kapanke,United States,804083434,C,"321,234,172"
28274,William F. Tisch,United States,804093651,Stub,"321,234,172"
28275,Rick Gudex,United States,804095077,Start,"321,234,172"
28276,John Swainson,United States,804105984,C,"321,234,172"
28277,Kevin James (broadcaster),United States,804123422,C,"321,234,172"
28278,Fred Karger,United States,804151581,GA,"321,234,172"
28279,John Gilbert Winant,United States,804201211,C,"321,234,172"
28280,Philip S. Post,United States,804203329,C,"321,234,172"
28281,Richard G. Green (lawyer),United States,804241784,Start,"321,234,172"
28282,President of the Continental Congress,United States,804286248,FA,"321,234,172"
28283,Nick Wasicsko,United States,804354264,C,"321,234,172"
28284,Karine Jean-Pierre,United States,804412006,Start,"321,234,172"
28285,Views of Lyndon LaRouche and the LaRouche movement,United States,804424179,FA,"321,234,172"
28286,Michael Parker (politician),United States,804431277,Start,"321,234,172"
28287,Nelson A. Miles,United States,804460353,C,"321,234,172"
28288,Public image of George W. Bush,United States,804494845,B,"321,234,172"
28289,Jenifer Branning,United States,804514223,Start,"321,234,172"
28290,Kathy Augustine,United States,804537464,C,"321,234,172"
28291,Chase family,United States,804545909,B,"321,234,172"
28292,Richard Shelby,United States,804550748,GA,"321,234,172"
28293,James Henderson Berry,United States,804599753,Start,"321,234,172"
28294,Ben Nighthorse Campbell,United States,804608578,C,"321,234,172"
28295,John M. Farquhar,United States,804697452,Start,"321,234,172"
28296,Francis T. Nicholls,United States,804734033,C,"321,234,172"
28297,"William P. MacCracken, Jr.",United States,804746568,Start,"321,234,172"
28298,Adams political family,United States,804752771,C,"321,234,172"
28299,List of United States political appointments across party lines,United States,804756849,B,"321,234,172"
28300,Mark E. Clayton,United States,804757304,C,"321,234,172"
28301,Lincoln Chafee,United States,804768298,GA,"321,234,172"
28302,Nels Swandal,United States,804782901,Stub,"321,234,172"
28303,Henry A. Crabb,United States,804785068,Stub,"321,234,172"
28304,Dudley：CWinthrop family,United States,804791599,B,"321,234,172"
28305,Gary George (Wisconsin politician),United States,804819065,C,"321,234,172"
28306,R. Budd Dwyer,United States,804854342,GA,"321,234,172"
28307,Daniel Inouye,United States,804861266,C,"321,234,172"
28308,Fleming Amyx,United States,804864900,Stub,"321,234,172"
28309,Andrej Lisanik,United States,804869037,Stub,"321,234,172"
28310,O'Carroll,United States,804887590,C,"321,234,172"
28311,David Ramsay (historian),United States,804896412,C,"321,234,172"
28312,Doug Wead,United States,804931631,C,"321,234,172"
28313,Adelbert Ames,United States,804933514,C,"321,234,172"
28314,Frank Kameny,United States,804936582,GA,"321,234,172"
28315,Lester C. Hunt,United States,804937199,GA,"321,234,172"
28316,Forrest H. Anderson,United States,804937385,Start,"321,234,172"
28317,Christine A. Varney,United States,804937399,GA,"321,234,172"
28318,Robert Lee Henry,United States,804937479,Start,"321,234,172"
28319,Fred Hasley,United States,804937526,Start,"321,234,172"
28320,Aris T. Allen,United States,804937595,C,"321,234,172"
28321,Michael D. Harter,United States,804937784,Start,"321,234,172"
28322,Roy Hampton,United States,804937844,C,"321,234,172"
28323,William H. Hughes,United States,804940426,Start,"321,234,172"
28324,Frank B. Arnold,United States,804940476,Start,"321,234,172"
28325,Vincent Luke Palmisano,United States,804941144,Start,"321,234,172"
28326,Coleman W. Avery,United States,804941339,Start,"321,234,172"
28327,Paul C. Barth,United States,804941459,Start,"321,234,172"
28328,James D. Johnson,United States,804941532,C,"321,234,172"
28329,Julius S. Berg,United States,804941654,Start,"321,234,172"
28330,Charles A. Binder,United States,804941696,Stub,"321,234,172"
28331,Joseph Wheeler Bloodgood,United States,804941770,Start,"321,234,172"
28332,Charles Jonas (Wisconsin politician),United States,804941914,C,"321,234,172"
28333,Larry A. Kaczala,United States,804941978,Start,"321,234,172"
28334,Ricardo Bordallo,United States,804942108,C,"321,234,172"
28335,John S. Farrell,United States,804942202,Stub,"321,234,172"
28336,Martin H. Glynn,United States,804942311,C,"321,234,172"
28337,B. G. Plumer,United States,804943813,Stub,"321,234,172"
28338,Al Pearlman,United States,804944197,Stub,"321,234,172"
28339,Will Rogers Jr.,United States,804945043,C,"321,234,172"
28340,Thomas Reynolds (governor),United States,804945170,C,"321,234,172"
28341,William M. Rainach,United States,804945338,C,"321,234,172"
28342,Justus Cornelius Ramsey,United States,804945652,Stub,"321,234,172"
28343,Henry English Read,United States,804945715,Stub,"321,234,172"
28344,Thomas Caute Reynolds,United States,804945844,C,"321,234,172"
28345,Charles T. Perry,United States,804946008,Stub,"321,234,172"
28346,Christian A. Koenitzer,United States,804946057,Stub,"321,234,172"
28347,Horace Worth Vaughan,United States,804946097,Start,"321,234,172"
28348,Joseph Vilas,United States,804946404,Stub,"321,234,172"
28349,Buron Fitts,United States,804946512,Start,"321,234,172"
28350,James DiPaola,United States,804946617,Start,"321,234,172"
28351,David J. Dwork,United States,804946658,Stub,"321,234,172"
28352,John Porter East,United States,804946771,Start,"321,234,172"
28353,Francis J. D'Eramo,United States,804946812,Start,"321,234,172"
28354,John Christopher Cutler,United States,804947150,Stub,"321,234,172"
28355,Gentry Crowell,United States,804947189,Start,"321,234,172"
28356,John F. Collins,United States,804950843,C,"321,234,172"
28357,Bonnie Dumanis,United States,804967392,C,"321,234,172"
28358,Soapy Smith,United States,804968910,B,"321,234,172"
28359,William Crook (politician),United States,804989176,Stub,"321,234,172"
28360,Russell Veh,United States,805010001,Start,"321,234,172"
28361,Hiester family,United States,805016377,Stub,"321,234,172"
28362,Ron Crickenberger,United States,805031334,Stub,"321,234,172"
28363,Dennis Peron,United States,805048542,Start,"321,234,172"
28364,Michela Alioto-Pier,United States,805092837,C,"321,234,172"
28365,Family of Donald Trump,United States,805103271,GA,"321,234,172"
28366,Hogan Gidley,United States,805108145,Stub,"321,234,172"
28367,Arnold family,United States,805130443,Start,"321,234,172"
28368,John F. Hartranft,United States,805132451,C,"321,234,172"
28369,James A. Beaver,United States,805132499,C,"321,234,172"
28370,George Berham Parr,United States,805143869,C,"321,234,172"
28371,Thomas Gore,United States,805162001,GA,"321,234,172"
28372,Douglas Domenech,United States,805168975,Start,"321,234,172"
28373,Mike Boyle,United States,805180647,C,"321,234,172"
28374,Lyman Hoffman,United States,805180928,Start,"321,234,172"
28375,Misty Plowright,United States,805182675,Start,"321,234,172"
28376,Richards：CYoung family,United States,805211553,C,"321,234,172"
28377,List of United States political families,United States,805212999,Start,"321,234,172"
28378,George Wythe,United States,805273173,FA,"321,234,172"
28379,Carmen Lucia (union organizer),United States,805287852,Start,"321,234,172"
28380,Button Gwinnett,United States,805314310,C,"321,234,172"
28381,List of foreign-born United States politicians,United States,805326323,C,"321,234,172"
28382,Rupert Phillips,United States,805347719,Start,"321,234,172"
28383,Sumner Welles,United States,805350408,B,"321,234,172"
28384,Trump family,United States,805352961,GA,"321,234,172"
28385,Shailagh Murray,United States,805372992,Start,"321,234,172"
28386,Robert M. La Follette Jr.,United States,805407219,C,"321,234,172"
28387,McCormick family,United States,805409467,C,"321,234,172"
28388,Leonard Wood,United States,805411937,C,"321,234,172"
28389,Timothy Davlin,United States,805454221,C,"321,234,172"
